strategy,chunk_id,parent_document_id,file_name,doc_type,page_number,char_count,word_count,text_preview
large_recursive,doc_00062_chunk_000,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,1170,156,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 19 should be on the incident response team. This information can be communicated through many means: workshops, websites, newsletters, posters, and even stick"
large_recursive,doc_00062_chunk_001,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,1158,164," Create an incident response policy. The incident response policy is the foundation of the incident response program. It defines which events are considered incidents, establishes the organizational "
large_recursive,doc_00062_chunk_002,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,1129,152," Establish policies and procedures regarding incident-related information sharing. The organization should communicate appropriate incident details with outside parties, such as the media, law enforc"
large_recursive,doc_00062_chunk_003,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,570,79,should carefully weigh the advantages and disadvantages of each possible team structure model and staffing model in the context of the organization’s needs and available resources.  Select people wit
large_recursive,doc_00063_chunk_000,doc_00063,nist.sp.800-61r2.pdf,pdf,29.0,721,99,COMPUTER SECURITY INCIDENT HANDLING GUIDE 20 also needed for effective incident handling. Necessary training should be provided to all team members.  Identify other groups within the organization tha
large_recursive,doc_00064_chunk_000,doc_00064,nist.sp.800-61r2.pdf,pdf,30.0,1123,169,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 21 3. Handling an Incident The incident response process has several phases. The initial phase involves establishing and training an incident response team, a"
large_recursive,doc_00064_chunk_001,doc_00064,nist.sp.800-61r2.pdf,pdf,30.0,1102,153,report that details the cause and cost of the incident and the steps the organization should take to prevent future incidents. This section describes the major phases of the incident response process—
large_recursive,doc_00064_chunk_002,doc_00064,nist.sp.800-61r2.pdf,pdf,30.0,351,54,3.1.1 Preparing to Handle Incidents The lists below provide examples of tools and resources available that may be of value during incident handling. These lists are intended to be a starting point for
large_recursive,doc_00065_chunk_000,doc_00065,nist.sp.800-61r2.pdf,pdf,31.0,1156,157,COMPUTER SECURITY INCIDENT HANDLING GUIDE 22 communication and coordination mechanisms. An organization should have multiple (separate and different) communication and coordination mechanisms in case 
large_recursive,doc_00065_chunk_001,doc_00065,nist.sp.800-61r2.pdf,pdf,31.0,1121,168," Smartphones to be carried by team members for off-hour support and onsite communications  Encryption software to be used for communications among team members, within the organization and with exte"
large_recursive,doc_00065_chunk_002,doc_00065,nist.sp.800-61r2.pdf,pdf,31.0,566,85, Blank removable media  Portable printer to print copies of log files and other evidence from non-networked systems  Packet sniffers and protocol analyzers to capture and analyze network traffic  
large_recursive,doc_00065_chunk_003,doc_00065,nist.sp.800-61r2.pdf,pdf,31.0,336,43,"20 FIPS 140-2, Security Requirements for Cryptographic Modules, http://csrc.nist.gov/publications/PubsFIPS.html. 21 A digital forensic workstation is specially designed to assist incident handlers in "
large_recursive,doc_00066_chunk_000,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,1133,167,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 23 Incident Analysis Resources:  Port lists, including commonly used ports and Trojan horse ports  Documentation for OSs, applications, protocols, and intru"
large_recursive,doc_00066_chunk_001,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,1130,173,"materials include backup devices, blank media, and basic networking equipment and cables. Because the purpose of having a jump kit is to facilitate faster responses, the team should avoid borrowing it"
large_recursive,doc_00066_chunk_002,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,1140,170,performing other duties unrelated to the hands-on incident analysis. Exercises involving simulated incidents can also be very useful for preparing staff for incident handling; see NIST SP 800-84 for m
large_recursive,doc_00066_chunk_003,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,202,33,that the organization is otherwise not aware of; the team can play a key role in risk assessment and training by identifying gaps. Other documents already provide advice on general security concepts a
large_recursive,doc_00066_chunk_004,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,365,44,"22 The National Software Reference Library (NSRL) Project maintains records of hashes of various files, including operating system, application, and graphic image files. The hashes can be downloaded f"
large_recursive,doc_00067_chunk_000,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,1139,153,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 24 operating system and application-specific guidelines.24 The following text, however, provides a brief overview of some of the main recommended practices fo"
large_recursive,doc_00067_chunk_001,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,1169,157,privilege—granting users only the privileges necessary for performing their authorized tasks. Hosts should have auditing enabled and should log significant security-related events. The security of hos
large_recursive,doc_00067_chunk_002,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,539,78," User Awareness and Training. Users should be made aware of policies and procedures regarding appropriate use of networks, systems, and applications. Applicable lessons learned from previous incident"
large_recursive,doc_00067_chunk_003,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,1101,121,"24 http://csrc.nist.gov/publications/PubsSPs.html provides links to the NIST Special Publications on computer security, which include documents on operating system and application security baselines. "
large_recursive,doc_00067_chunk_004,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,261,29,"29 NIST hosts a security checklists repository at http://checklists.nist.gov/. 30 More information on malware prevention is available from NIST SP 800-83, Guide to Malware Incident Prevention and Hand"
large_recursive,doc_00068_chunk_000,doc_00068,nist.sp.800-61r2.pdf,pdf,34.0,71,10,COMPUTER SECURITY INCIDENT HANDLING GUIDE 25 3.2 Detection and Analysis
large_recursive,doc_00068_chunk_001,doc_00068,nist.sp.800-61r2.pdf,pdf,34.0,1146,169,"Figure 3-2. Incident Response Life Cycle (Detection and Analysis) 3.2.1 Attack Vectors Incidents can occur in countless ways, so it is infeasible to develop step-by-step instructions for handling ever"
large_recursive,doc_00068_chunk_002,doc_00068,nist.sp.800-61r2.pdf,pdf,34.0,1044,158,"brute force attack against an authentication mechanism, such as passwords, CAPTCHAS, or digital signatures).  Web: An attack executed from a website or web-based application—for example, a cross-site"
large_recursive,doc_00069_chunk_000,doc_00069,nist.sp.800-61r2.pdf,pdf,35.0,1160,178,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 26  Loss or Theft of Equipment: The loss or theft of a computing device or media used by the organization, such as a laptop, smartphone, or authentication to"
large_recursive,doc_00069_chunk_001,doc_00069,nist.sp.800-61r2.pdf,pdf,35.0,1148,176,"Automated detection capabilities include network-based and host-based IDPSs, antivirus software, and log analyzers. Incidents may also be detected through manual means, such as problems reported by us"
large_recursive,doc_00069_chunk_002,doc_00069,nist.sp.800-61r2.pdf,pdf,35.0,1004,162,"precursors are detected, the organization may have an opportunity to prevent the incident by altering its security posture to save a target from attack. At a minimum, the organization could monitor ac"
large_recursive,doc_00070_chunk_000,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,1156,170,COMPUTER SECURITY INCIDENT HANDLING GUIDE 27  An application logs multiple failed login attempts from an unfamiliar remote system.  An email administrator sees a large number of bounced emails with 
large_recursive,doc_00070_chunk_001,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,1102,161,"newest attacks can be detected. IDPS software often produces false positives—alerts that indicate malicious activity is occurring, when in fact there has been none. Analysts should manually validate I"
large_recursive,doc_00070_chunk_002,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,1145,163,File integrity checking software File integrity checking software can detect changes made to important files during incidents. It uses a hashing algorithm to obtain a cryptographic checksum for each d
large_recursive,doc_00070_chunk_003,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,1005,149,"Logs Operating system, service and application logs Logs from operating systems, services, and applications (particularly audit-related data) are frequently of great value when an incident occurs, suc"
large_recursive,doc_00070_chunk_004,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,194,23,"31 See NIST SP 800-94, Guide to Intrusion Detection and Prevention Systems, for additional information on IDPS products. It is available at http://csrc.nist.gov/publications/PubsSPs.html#800-94."
large_recursive,doc_00071_chunk_000,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,1116,152,COMPUTER SECURITY INCIDENT HANDLING GUIDE 28 Source Description Network flows A network flow is a particular communication session occurring between hosts. Routers and other networking devices can pro
large_recursive,doc_00071_chunk_001,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,1021,158,organization may report signs of incidents. It is important to validate all such reports. One approach is to ask people who provide such information how confident they are of the accuracy of the infor
large_recursive,doc_00071_chunk_002,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,1120,171,"3.2.4 Incident Analysis Incident detection and analysis would be easy if every precursor or indicator were guaranteed to be accurate; unfortunately, this is not the case. For example, user-provided in"
large_recursive,doc_00071_chunk_003,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,1166,184,reasonable to suspect that an incident might be occurring and to act accordingly. Determining whether a particular event is actually an incident is sometimes a matter of judgment. It may be necessary 
large_recursive,doc_00071_chunk_004,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,65,4,32 http://nvd.nist.gov/ 33 http://www.us-cert.gov/cas/signup.html
large_recursive,doc_00072_chunk_000,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,1199,178,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 29 easier, the best remedy is to build a team of highly experienced and proficient staff members who can analyze the precursors and indicators effectively and"
large_recursive,doc_00072_chunk_001,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,1102,162,Performing the initial analysis and validation is challenging. The following are recommendations for making incident analysis easier and more effective:  Profile Networks and Systems. Profiling is me
large_recursive,doc_00072_chunk_002,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,1151,186,"throughout the environment, but handlers should know which experts could fill in the gaps. One way to gain this knowledge is through reviewing log entries and security alerts. This may be tedious if f"
large_recursive,doc_00072_chunk_003,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,937,150,"for retaining logs is that incidents may not be discovered until days, weeks, or even months later. The length of time to maintain log data is dependent on several factors, including the organization’"
large_recursive,doc_00072_chunk_004,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,56,2,34 http://csrc.nist.gov/publications/PubsSPs.html#800-92
